x_ext	$X (L)$	$X^{1}_{\infty}$	$X^{2}_{\infty}$	$X^{3}_{\infty}$	$X^{*} (L)$
0.0	11.478038214174518	11.478081991576921	11.478038215368532	11.47805280692874	11.47805280692874
5.0505050505050505e-05	11.476694877557213	11.478081549396348	11.478038436451103	11.47805280692874	11.47805280692874
0.00010101010101010101	11.475351540939906	11.478081107215775	11.478038657533673	11.47805280692874	11.47805280692874
0.00015151515151515152	11.474008204322601	11.478080665035202	11.478038878616246	11.47805280692874	11.47805280692874
0.00020202020202020202	11.472664867705296	11.47808022285463	11.478039099698817	11.47805280692874	11.47805280692874
0.0002525252525252525	11.47132153108799	11.478079780674058	11.478039320781388	11.47805280692874	11.47805280692874
0.00030303030303030303	11.469978194470684	11.478079338493485	11.478039541863959	11.47805280692874	11.47805280692874
0.00035353535353535354	11.46863485785338	11.478078896312912	11.478039762946532	11.47805280692874	11.47805280692874
0.00040404040404040404	11.467291521236074	11.478078454132339	11.478039984029103	11.47805280692874	11.47805280692874
0.00045454545454545455	11.465948184618767	11.478078011951766	11.478040205111673	11.47805280692874	11.47805280692874
0.000505050505050505	11.464604848001462	11.478077569771193	11.478040426194244	11.47805280692874	11.47805280692874
0.0005555555555555556	11.463261511384157	11.47807712759062	11.478040647276817	11.47805280692874	11.47805280692874
0.0006060606060606061	11.46191817476685	11.478076685410047	11.478040868359388	11.47805280692874	11.47805280692874
0.0006565656565656566	11.460574838149546	11.478076243229474	11.478041089441959	11.47805280692874	11.47805280692874
0.0007070707070707071	11.45923150153224	11.4780758010489	11.47804131052453	11.47805280692874	11.47805280692874
0.0007575757575757576	11.457888164914934	11.47807535886833	11.4780415316071	11.47805280692874	11.47805280692874
0.0008080808080808081	11.456544828297629	11.478074916687756	11.478041752689673	11.47805280692874	11.47805280692874
0.0008585858585858586	11.455201491680324	11.478074474507183	11.478041973772244	11.47805280692874	11.47805280692874
0.0009090909090909091	11.453858155063017	11.47807403232661	11.478042194854815	11.47805280692874	11.47805280692874
0.0009595959595959596	11.452514818445712	11.478073590146037	11.478042415937386	11.47805280692874	11.47805280692874
0.00101010101010101	11.451171481828407	11.478073147965464	11.478042637019959	11.47805280692874	11.47805280692874
0.0010606060606060605	11.4498281452111	11.478072705784891	11.47804285810253	11.47805280692874	11.47805280692874
