x_ext	$X (L)$	$X^{1}_{\infty}$	$X^{2}_{\infty}$	$X^{3}_{\infty}$	$X^{*} (L)$
0.0	-2.0406055399419483	-2.0406061119641508	-2.040605540109691	-2.0406057304080853	-2.0406057304080853
5.0505050505050505e-05	-2.0404896811699165	-2.0406061061823086	-2.0406055429957677	-2.0406057304080853	-2.0406057304080853
0.00010101010101010101	-2.040373822397885	-2.0406061004004665	-2.0406055458818444	-2.0406057304080853	-2.0406057304080853
0.00015151515151515152	-2.0402579636258533	-2.0406060946186244	-2.040605548767921	-2.0406057304080853	-2.0406057304080853
0.00020202020202020202	-2.040142104853822	-2.0406060888367823	-2.040605551653998	-2.0406057304080853	-2.0406057304080853
0.0002525252525252525	-2.0400262460817906	-2.04060608305494	-2.0406055545400745	-2.0406057304080853	-2.0406057304080853
0.00030303030303030303	-2.039910387309759	-2.040606077273098	-2.0406055574261512	-2.0406057304080853	-2.0406057304080853
0.00035353535353535354	-2.0397945285377275	-2.040606071491256	-2.040605560312228	-2.0406057304080853	-2.0406057304080853
0.00040404040404040404	-2.0396786697656957	-2.040606065709414	-2.0406055631983047	-2.0406057304080853	-2.0406057304080853
0.00045454545454545455	-2.0395628109936643	-2.0406060599275717	-2.0406055660843814	-2.0406057304080853	-2.0406057304080853
0.000505050505050505	-2.0394469522216325	-2.0406060541457296	-2.040605568970458	-2.0406057304080853	-2.0406057304080853
0.0005555555555555556	-2.039331093449601	-2.0406060483638875	-2.040605571856535	-2.0406057304080853	-2.0406057304080853
0.0006060606060606061	-2.0392152346775694	-2.0406060425820454	-2.0406055747426115	-2.0406057304080853	-2.0406057304080853
0.0006565656565656566	-2.039099375905538	-2.0406060368002032	-2.0406055776286878	-2.0406057304080853	-2.0406057304080853
0.0007070707070707071	-2.0389835171335067	-2.040606031018361	-2.0406055805147645	-2.0406057304080853	-2.0406057304080853
0.0007575757575757576	-2.038867658361475	-2.040606025236519	-2.040605583400841	-2.0406057304080853	-2.0406057304080853
0.0008080808080808081	-2.0387517995894435	-2.040606019454677	-2.040605586286918	-2.0406057304080853	-2.0406057304080853
0.0008585858585858586	-2.0386359408174117	-2.040606013672835	-2.0406055891729946	-2.0406057304080853	-2.0406057304080853
0.0009090909090909091	-2.0385200820453804	-2.0406060078909927	-2.0406055920590713	-2.0406057304080853	-2.0406057304080853
0.0009595959595959596	-2.0384042232733486	-2.0406060021091506	-2.040605594945148	-2.0406057304080853	-2.0406057304080853
0.00101010101010101	-2.0382883645013172	-2.0406059963273084	-2.0406055978312247	-2.0406057304080853	-2.0406057304080853
0.0010606060606060605	-2.0381725057292854	-2.0406059905454663	-2.0406056007173015	-2.0406057304080853	-2.0406057304080853
0.0011111111111111111	-2.038056646957254	-2.040605984763624	-2.040605603603378	-2.0406057304080853	-2.0406057304080853
0.0011616161616161617	-2.0379407881852227	-2.040605978981782	-2.040605606489455	-2.0406057304080853	-2.0406057304080853
0.0012121212121212121	-2.037824929413191	-2.04060597319994	-2.0406056093755316	-2.0406057304080853	-2.0406057304080853
0.0012626262626262625	-2.0377090706411596	-2.040605967418098	-2.0406056122616083	-2.0406057304080853	-2.0406057304080853
0.0013131313131313131	-2.037593211869128	-2.0406059616362557	-2.040605615147685	-2.0406057304080853	-2.0406057304080853
0.0013636363636363637	-2.0374773530970964	-2.0406059558544136	-2.0406056180337617	-2.0406057304080853	-2.0406057304080853
0.0014141414141414141	-2.0373614943250646	-2.0406059500725715	-2.0406056209198384	-2.0406057304080853	-2.0406057304080853
0.0014646464646464645	-2.0372456355530333	-2.0406059442907294	-2.040605623805915	-2.0406057304080853	-2.0406057304080853
0.0015151515151515152	-2.037129776781002	-2.0406059385088873	-2.040605626691992	-2.0406057304080853	-2.0406057304080853
0.0015656565656565658	-2.03701391800897	-2.040605932727045	-2.0406056295780686	-2.0406057304080853	-2.0406057304080853
0.0016161616161616162	-2.036898059236939	-2.040605926945203	-2.0406056324641453	-2.0406057304080853	-2.0406057304080853
0.0016666666666666666	-2.036782200464907	-2.040605921163361	-2.040605635350222	-2.0406057304080853	-2.0406057304080853
0.0017171717171717172	-2.0366663416928756	-2.040605915381519	-2.0406056382362987	-2.0406057304080853	-2.0406057304080853
0.0017676767676767678	-2.036550482920844	-2.0406059095996767	-2.0406056411223754	-2.0406057304080853	-2.0406057304080853
0.0018181818181818182	-2.0364346241488125	-2.0406059038178346	-2.040605644008452	-2.0406057304080853	-2.0406057304080853
0.0018686868686868686	-2.0363187653767807	-2.0406058980359925	-2.040605646894529	-2.0406057304080853	-2.0406057304080853
0.0019191919191919192	-2.0362029066047493	-2.0406058922541503	-2.040605649780605	-2.0406057304080853	-2.0406057304080853
0.00196969696969697	-2.036087047832718	-2.0406058864723082	-2.040605652666682	-2.0406057304080853	-2.0406057304080853
0.00202020202020202	-2.035971189060686	-2.040605880690466	-2.0406056555527585	-2.0406057304080853	-2.0406057304080853
0.0020707070707070706	-2.035855330288655	-2.040605874908624	-2.0406056584388352	-2.0406057304080853	-2.0406057304080853
0.002121212121212121	-2.035739471516623	-2.040605869126782	-2.040605661324912	-2.0406057304080853	-2.0406057304080853
0.002171717171717172	-2.0356236127445917	-2.0406058633449398	-2.0406056642109887	-2.0406057304080853	-2.0406057304080853
0.0022222222222222222	-2.03550775397256	-2.0406058575630976	-2.0406056670970654	-2.0406057304080853	-2.0406057304080853
0.0022727272727272726	-2.0353918952005285	-2.0406058517812555	-2.040605669983142	-2.0406057304080853	-2.0406057304080853
0.0023232323232323234	-2.0352760364284967	-2.0406058459994134	-2.040605672869219	-2.0406057304080853	-2.0406057304080853
0.002373737373737374	-2.0351601776564654	-2.0406058402175713	-2.0406056757552955	-2.0406057304080853	-2.0406057304080853
0.0024242424242424242	-2.035044318884434	-2.040605834435729	-2.040605678641372	-2.0406057304080853	-2.0406057304080853
0.0024747474747474746	-2.0349284601124022	-2.040605828653887	-2.040605681527449	-2.0406057304080853	-2.0406057304080853
0.002525252525252525	-2.034812601340371	-2.0406058228720445	-2.0406056844135256	-2.0406057304080853	-2.0406057304080853
0.002575757575757576	-2.034696742568339	-2.0406058170902024	-2.0406056872996023	-2.0406057304080853	-2.0406057304080853
0.0026262626262626263	-2.0345808837963077	-2.0406058113083603	-2.040605690185679	-2.0406057304080853	-2.0406057304080853
0.0026767676767676767	-2.034465025024276	-2.040605805526518	-2.0406056930717558	-2.0406057304080853	-2.0406057304080853
0.0027272727272727275	-2.0343491662522446	-2.040605799744676	-2.0406056959578325	-2.0406057304080853	-2.0406057304080853
0.002777777777777778	-2.034233307480213	-2.040605793962834	-2.040605698843909	-2.0406057304080853	-2.0406057304080853
0.0028282828282828283	-2.0341174487081815	-2.040605788180992	-2.040605701729986	-2.0406057304080853	-2.0406057304080853
0.0028787878787878787	-2.03400158993615	-2.0406057823991497	-2.0406057046160626	-2.0406057304080853	-2.0406057304080853
0.002929292929292929	-2.0338857311641183	-2.0406057766173076	-2.0406057075021393	-2.0406057304080853	-2.0406057304080853
0.00297979797979798	-2.033769872392087	-2.0406057708354655	-2.040605710388216	-2.0406057304080853	-2.0406057304080853
0.0030303030303030303	-2.033654013620055	-2.0406057650536233	-2.0406057132742927	-2.0406057304080853	-2.0406057304080853
0.0030808080808080807	-2.033538154848024	-2.0406057592717812	-2.0406057161603695	-2.0406057304080853	-2.0406057304080853
0.0031313131313131315	-2.033422296075992	-2.040605753489939	-2.0406057190464457	-2.0406057304080853	-2.0406057304080853
0.003181818181818182	-2.0333064373039607	-2.040605747708097	-2.0406057219325224	-2.0406057304080853	-2.0406057304080853
0.0032323232323232323	-2.033190578531929	-2.040605741926255	-2.040605724818599	-2.0406057304080853	-2.0406057304080853
0.0032828282828282827	-2.0330747197598975	-2.0406057361444128	-2.040605727704676	-2.0406057304080853	-2.0406057304080853
0.003333333333333333	-2.032958860987866	-2.0406057303625706	-2.0406057305907526	-2.0406057304080853	-2.0406057304080853
0.003383838383838384	-2.0328430022158344	-2.0406057245807285	-2.0406057334768293	-2.0406057304080853	-2.0406057304080853
0.0034343434343434343	-2.032727143443803	-2.0406057187988864	-2.040605736362906	-2.0406057304080853	-2.0406057304080853
0.0034848484848484847	-2.032611284671771	-2.0406057130170443	-2.0406057392489827	-2.0406057304080853	-2.0406057304080853
0.0035353535353535356	-2.03249542589974	-2.040605707235202	-2.0406057421350594	-2.0406057304080853	-2.0406057304080853
0.003585858585858586	-2.032379567127708	-2.04060570145336	-2.040605745021136	-2.0406057304080853	-2.0406057304080853
0.0036363636363636364	-2.0322637083556767	-2.040605695671518	-2.040605747907213	-2.0406057304080853	-2.0406057304080853
0.0036868686868686868	-2.032147849583645	-2.040605689889676	-2.0406057507932895	-2.0406057304080853	-2.0406057304080853
0.003737373737373737	-2.0320319908116136	-2.0406056841078337	-2.0406057536793663	-2.0406057304080853	-2.0406057304080853
0.003787878787878788	-2.031916132039582	-2.0406056783259916	-2.040605756565443	-2.0406057304080853	-2.0406057304080853
0.0038383838383838384	-2.0318002732675504	-2.0406056725441495	-2.0406057594515197	-2.0406057304080853	-2.0406057304080853
0.0038888888888888888	-2.031684414495519	-2.0406056667623074	-2.0406057623375964	-2.0406057304080853	-2.0406057304080853
0.00393939393939394	-2.0315685557234873	-2.0406056609804653	-2.040605765223673	-2.0406057304080853	-2.0406057304080853
0.00398989898989899	-2.031452696951456	-2.040605655198623	-2.04060576810975	-2.0406057304080853	-2.0406057304080853
0.00404040404040404	-2.031336838179424	-2.040605649416781	-2.0406057709958265	-2.0406057304080853	-2.0406057304080853
0.004090909090909091	-2.0312209794073928	-2.040605643634939	-2.0406057738819032	-2.0406057304080853	-2.0406057304080853
0.004141414141414141	-2.0311051206353614	-2.040605637853097	-2.04060577676798	-2.0406057304080853	-2.0406057304080853
0.004191919191919192	-2.0309892618633296	-2.0406056320712547	-2.0406057796540567	-2.0406057304080853	-2.0406057304080853
0.004242424242424242	-2.0308734030912983	-2.0406056262894126	-2.0406057825401334	-2.0406057304080853	-2.0406057304080853
0.004292929292929293	-2.0307575443192665	-2.0406056205075704	-2.04060578542621	-2.0406057304080853	-2.0406057304080853
0.004343434343434344	-2.030641685547235	-2.0406056147257283	-2.040605788312287	-2.0406057304080853	-2.0406057304080853
0.004393939393939394	-2.0305258267752033	-2.040605608943886	-2.040605791198363	-2.0406057304080853	-2.0406057304080853
0.0044444444444444444	-2.030409968003172	-2.040605603162044	-2.0406057940844398	-2.0406057304080853	-2.0406057304080853
0.004494949494949495	-2.03029410923114	-2.040605597380202	-2.0406057969705165	-2.0406057304080853	-2.0406057304080853
0.004545454545454545	-2.030178250459109	-2.04060559159836	-2.040605799856593	-2.0406057304080853	-2.0406057304080853
0.004595959595959596	-2.0300623916870775	-2.0406055858165177	-2.04060580274267	-2.0406057304080853	-2.0406057304080853
0.004646464646464647	-2.0299465329150457	-2.0406055800346756	-2.0406058056287466	-2.0406057304080853	-2.0406057304080853
0.004696969696969697	-2.0298306741430143	-2.0406055742528335	-2.0406058085148233	-2.0406057304080853	-2.0406057304080853
0.004747474747474748	-2.0297148153709825	-2.0406055684709914	-2.0406058114009	-2.0406057304080853	-2.0406057304080853
0.004797979797979798	-2.029598956598951	-2.0406055626891493	-2.0406058142869767	-2.0406057304080853	-2.0406057304080853
0.0048484848484848485	-2.0294830978269194	-2.040605556907307	-2.0406058171730534	-2.0406057304080853	-2.0406057304080853
0.004898989898989899	-2.029367239054888	-2.040605551125465	-2.04060582005913	-2.0406057304080853	-2.0406057304080853
0.004949494949494949	-2.0292513802828562	-2.040605545343623	-2.040605822945207	-2.0406057304080853	-2.0406057304080853
0.005	-2.029135521510825	-2.040605539561781	-2.0406058258312836	-2.0406057304080853	-2.0406057304080853
